 # rhobar, fm^-3:    rhos, fm^-3:   m^*, GeV:    endens, GeV/fm^3:   U, GeV:
 0.620000E+00  0.205682E+00  0.101062E+00  0.724377E+00  0.485535E+00
 0.630000E+00  0.205488E+00  0.995966E-01  0.741964E+00  0.505401E+00
 0.640000E+00  0.205298E+00  0.981846E-01  0.759782E+00  0.525319E+00
 0.650000E+00  0.205111E+00  0.968225E-01  0.777832E+00  0.545287E+00
 0.660000E+00  0.204927E+00  0.955076E-01  0.796112E+00  0.565302E+00
 0.670000E+00  0.204747E+00  0.942373E-01  0.814625E+00  0.585362E+00
 0.680000E+00  0.204571E+00  0.930091E-01  0.833368E+00  0.605464E+00
 0.690000E+00  0.204397E+00  0.918208E-01  0.852342E+00  0.625606E+00
 0.700000E+00  0.204227E+00  0.906704E-01  0.871547E+00  0.645786E+00
 0.710000E+00  0.204061E+00  0.895560E-01  0.890984E+00  0.666002E+00
 0.720000E+00  0.203897E+00  0.884758E-01  0.910651E+00  0.686252E+00
 0.730000E+00  0.203736E+00  0.874281E-01  0.930549E+00  0.706534E+00
 0.740000E+00  0.203579E+00  0.864113E-01  0.950678E+00  0.726848E+00
 0.750000E+00  0.203424E+00  0.854240E-01  0.971037E+00  0.747191E+00
 0.760000E+00  0.203272E+00  0.844649E-01  0.991627E+00  0.767562E+00
 0.770000E+00  0.203123E+00  0.835326E-01  0.101245E+01  0.787960E+00
 0.780000E+00  0.202977E+00  0.826260E-01  0.103350E+01  0.808383E+00
 0.790000E+00  0.202833E+00  0.817439E-01  0.105478E+01  0.828832E+00
 0.800000E+00  0.202691E+00  0.808853E-01  0.107629E+01  0.849303E+00
 0.810000E+00  0.202553E+00  0.800492E-01  0.109803E+01  0.869797E+00
 0.820000E+00  0.202416E+00  0.792346E-01  0.112001E+01  0.890313E+00
 0.830000E+00  0.202282E+00  0.784407E-01  0.114221E+01  0.910849E+00
 0.840000E+00  0.202151E+00  0.776666E-01  0.116464E+01  0.931405E+00
 0.850000E+00  0.202021E+00  0.769115E-01  0.118730E+01  0.951980E+00
 0.860000E+00  0.201894E+00  0.761748E-01  0.121019E+01  0.972574E+00
 0.870000E+00  0.201769E+00  0.754556E-01  0.123332E+01  0.993185E+00
 0.880000E+00  0.201646E+00  0.747534E-01  0.125667E+01  0.101381E+01
 0.890000E+00  0.201525E+00  0.740674E-01  0.128025E+01  0.103446E+01
 0.900000E+00  0.201406E+00  0.733971E-01  0.130406E+01  0.105512E+01
 0.910000E+00  0.201289E+00  0.727419E-01  0.132810E+01  0.107579E+01
 0.920000E+00  0.201173E+00  0.721013E-01  0.135237E+01  0.109648E+01
 0.930000E+00  0.201060E+00  0.714747E-01  0.137686E+01  0.111719E+01
 0.940000E+00  0.200948E+00  0.708617E-01  0.140159E+01  0.113790E+01
 0.950000E+00  0.200839E+00  0.702617E-01  0.142655E+01  0.115863E+01
 0.960000E+00  0.200730E+00  0.696744E-01  0.145173E+01  0.117938E+01
 0.970000E+00  0.200624E+00  0.690994E-01  0.147715E+01  0.120013E+01
 0.980000E+00  0.200519E+00  0.685361E-01  0.150279E+01  0.122090E+01
 0.990000E+00  0.200416E+00  0.679843E-01  0.152866E+01  0.124168E+01
 0.100000E+01  0.200314E+00  0.674435E-01  0.155476E+01  0.126247E+01
 0.101000E+01  0.200214E+00  0.669134E-01  0.158109E+01  0.128327E+01
 0.102000E+01  0.200115E+00  0.663937E-01  0.160765E+01  0.130408E+01
 0.103000E+01  0.200018E+00  0.658840E-01  0.163443E+01  0.132490E+01
 0.104000E+01  0.199922E+00  0.653841E-01  0.166144E+01  0.134573E+01
 0.105000E+01  0.199828E+00  0.648936E-01  0.168869E+01  0.136657E+01
 0.106000E+01  0.199735E+00  0.644122E-01  0.171616E+01  0.138742E+01
 0.107000E+01  0.199643E+00  0.639398E-01  0.174385E+01  0.140827E+01
 0.108000E+01  0.199553E+00  0.634759E-01  0.177178E+01  0.142914E+01
 0.109000E+01  0.199464E+00  0.630204E-01  0.179993E+01  0.145001E+01
 0.110000E+01  0.199376E+00  0.625731E-01  0.182832E+01  0.147090E+01
 0.111000E+01  0.199289E+00  0.621336E-01  0.185693E+01  0.149179E+01
 0.112000E+01  0.199203E+00  0.617018E-01  0.188576E+01  0.151269E+01
 0.113000E+01  0.199119E+00  0.612775E-01  0.191483E+01  0.153359E+01
 0.114000E+01  0.199036E+00  0.608604E-01  0.194412E+01  0.155451E+01
 0.115000E+01  0.198953E+00  0.604503E-01  0.197364E+01  0.157543E+01
 0.116000E+01  0.198872E+00  0.600472E-01  0.200339E+01  0.159635E+01
 0.117000E+01  0.198792E+00  0.596507E-01  0.203336E+01  0.161729E+01
 0.118000E+01  0.198713E+00  0.592607E-01  0.206356E+01  0.163823E+01
 0.119000E+01  0.198635E+00  0.588771E-01  0.209399E+01  0.165917E+01
 0.120000E+01  0.198559E+00  0.584996E-01  0.212465E+01  0.168013E+01
 0.121000E+01  0.198483E+00  0.581281E-01  0.215553E+01  0.170109E+01
 0.122000E+01  0.198408E+00  0.577625E-01  0.218664E+01  0.172205E+01
 0.123000E+01  0.198333E+00  0.574026E-01  0.221798E+01  0.174302E+01
 0.124000E+01  0.198260E+00  0.570483E-01  0.224954E+01  0.176400E+01
 0.125000E+01  0.198188E+00  0.566994E-01  0.228133E+01  0.178498E+01
 0.126000E+01  0.198117E+00  0.563558E-01  0.231335E+01  0.180596E+01
 0.127000E+01  0.198046E+00  0.560174E-01  0.234560E+01  0.182696E+01
 0.128000E+01  0.197977E+00  0.556840E-01  0.237807E+01  0.184795E+01
 0.129000E+01  0.197908E+00  0.553556E-01  0.241076E+01  0.186895E+01
 0.130000E+01  0.197840E+00  0.550320E-01  0.244369E+01  0.188996E+01
 0.131000E+01  0.197773E+00  0.547130E-01  0.247684E+01  0.191097E+01
 0.132000E+01  0.197706E+00  0.543987E-01  0.251022E+01  0.193199E+01
 0.133000E+01  0.197641E+00  0.540888E-01  0.254382E+01  0.195301E+01
 0.134000E+01  0.197576E+00  0.537833E-01  0.257765E+01  0.197403E+01
 0.135000E+01  0.197512E+00  0.534821E-01  0.261170E+01  0.199506E+01
 0.136000E+01  0.197448E+00  0.531851E-01  0.264599E+01  0.201610E+01
 0.137000E+01  0.197386E+00  0.528922E-01  0.268049E+01  0.203713E+01
 0.138000E+01  0.197324E+00  0.526033E-01  0.271523E+01  0.205817E+01
 0.139000E+01  0.197263E+00  0.523183E-01  0.275019E+01  0.207922E+01
 0.140000E+01  0.197202E+00  0.520371E-01  0.278537E+01  0.210027E+01
 0.141000E+01  0.197142E+00  0.517597E-01  0.282078E+01  0.212132E+01
 0.142000E+01  0.197083E+00  0.514859E-01  0.285642E+01  0.214238E+01
 0.143000E+01  0.197024E+00  0.512158E-01  0.289228E+01  0.216344E+01
 0.144000E+01  0.196966E+00  0.509491E-01  0.292837E+01  0.218450E+01
 0.145000E+01  0.196909E+00  0.506859E-01  0.296469E+01  0.220557E+01
 0.146000E+01  0.196852E+00  0.504261E-01  0.300123E+01  0.222664E+01
 0.147000E+01  0.196796E+00  0.501696E-01  0.303799E+01  0.224771E+01
 0.148000E+01  0.196741E+00  0.499163E-01  0.307498E+01  0.226879E+01
 0.149000E+01  0.196686E+00  0.496662E-01  0.311220E+01  0.228987E+01
 0.150000E+01  0.196631E+00  0.494192E-01  0.314964E+01  0.231095E+01
 0.151000E+01  0.196577E+00  0.491753E-01  0.318731E+01  0.233204E+01
 0.152000E+01  0.196524E+00  0.489343E-01  0.322520E+01  0.235313E+01
 0.153000E+01  0.196472E+00  0.486963E-01  0.326332E+01  0.237422E+01
 0.154000E+01  0.196419E+00  0.484611E-01  0.330166E+01  0.239532E+01
 0.155000E+01  0.196368E+00  0.482288E-01  0.334023E+01  0.241641E+01
 0.156000E+01  0.196317E+00  0.479992E-01  0.337902E+01  0.243751E+01
 0.157000E+01  0.196266E+00  0.477723E-01  0.341804E+01  0.245862E+01
 0.158000E+01  0.196216E+00  0.475481E-01  0.345729E+01  0.247972E+01
 0.159000E+01  0.196166E+00  0.473265E-01  0.349675E+01  0.250083E+01
 0.160000E+01  0.196117E+00  0.471075E-01  0.353645E+01  0.252194E+01
 0.161000E+01  0.196068E+00  0.468910E-01  0.357636E+01  0.254306E+01
 0.162000E+01  0.196020E+00  0.466769E-01  0.361651E+01  0.256417E+01
 0.163000E+01  0.195973E+00  0.464653E-01  0.365688E+01  0.258529E+01
 0.164000E+01  0.195925E+00  0.462560E-01  0.369747E+01  0.260641E+01
 0.165000E+01  0.195879E+00  0.460491E-01  0.373828E+01  0.262754E+01
 0.166000E+01  0.195832E+00  0.458445E-01  0.377933E+01  0.264866E+01
 0.167000E+01  0.195786E+00  0.456421E-01  0.382059E+01  0.266979E+01
 0.168000E+01  0.195741E+00  0.454420E-01  0.386208E+01  0.269092E+01
 0.169000E+01  0.195696E+00  0.452440E-01  0.390380E+01  0.271205E+01
 0.170000E+01  0.195651E+00  0.450482E-01  0.394574E+01  0.273319E+01
 0.171000E+01  0.195607E+00  0.448544E-01  0.398790E+01  0.275432E+01
 0.172000E+01  0.195563E+00  0.446628E-01  0.403029E+01  0.277546E+01
 0.173000E+01  0.195520E+00  0.444731E-01  0.407290E+01  0.279660E+01
 0.174000E+01  0.195476E+00  0.442855E-01  0.411574E+01  0.281774E+01
 0.175000E+01  0.195434E+00  0.440998E-01  0.415880E+01  0.283889E+01
 0.176000E+01  0.195392E+00  0.439161E-01  0.420209E+01  0.286004E+01
 0.177000E+01  0.195350E+00  0.437342E-01  0.424560E+01  0.288118E+01
 0.178000E+01  0.195308E+00  0.435543E-01  0.428933E+01  0.290233E+01
 0.179000E+01  0.195267E+00  0.433761E-01  0.433329E+01  0.292349E+01
 0.180000E+01  0.195226E+00  0.431998E-01  0.437747E+01  0.294464E+01
 0.181000E+01  0.195186E+00  0.430252E-01  0.442188E+01  0.296580E+01
 0.182000E+01  0.195146E+00  0.428524E-01  0.446651E+01  0.298695E+01
 0.183000E+01  0.195106E+00  0.426813E-01  0.451137E+01  0.300811E+01
 0.184000E+01  0.195066E+00  0.425119E-01  0.455644E+01  0.302927E+01
 0.185000E+01  0.195027E+00  0.423442E-01  0.460175E+01  0.305044E+01
 0.186000E+01  0.194989E+00  0.421781E-01  0.464727E+01  0.307160E+01
 0.187000E+01  0.194950E+00  0.420136E-01  0.469302E+01  0.309277E+01
 0.188000E+01  0.194912E+00  0.418507E-01  0.473900E+01  0.311393E+01
 0.189000E+01  0.194874E+00  0.416894E-01  0.478519E+01  0.313510E+01
 0.190000E+01  0.194837E+00  0.415297E-01  0.483161E+01  0.315627E+01
 0.191000E+01  0.194800E+00  0.413714E-01  0.487826E+01  0.317744E+01
 0.192000E+01  0.194763E+00  0.412146E-01  0.492513E+01  0.319862E+01
 0.193000E+01  0.194726E+00  0.410593E-01  0.497222E+01  0.321979E+01
 0.194000E+01  0.194690E+00  0.409055E-01  0.501953E+01  0.324097E+01
 0.195000E+01  0.194654E+00  0.407531E-01  0.506707E+01  0.326215E+01
 0.196000E+01  0.194619E+00  0.406021E-01  0.511484E+01  0.328333E+01
 0.197000E+01  0.194583E+00  0.404525E-01  0.516282E+01  0.330451E+01
 0.198000E+01  0.194548E+00  0.403042E-01  0.521103E+01  0.332569E+01
 0.199000E+01  0.194513E+00  0.401573E-01  0.525947E+01  0.334687E+01
 0.200000E+01  0.194479E+00  0.400117E-01  0.530812E+01  0.336806E+01
